Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
6/5/2022,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Tucumán,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
6/5/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Santa Fe,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Santa Fe,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Salta,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Corrientes,Transgenero,18,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Jujuy,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Cordoba,Mujer,34,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Santiago Del Estero,Mujer,30,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Entre Ríos,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Mendoza,Mujer,37,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,55,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
6/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Superior jerarquico,Varon
6/5/2022,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/5/2022,Buenos Aires,Mujer,60,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/5/2022,Buenos Aires,Mujer,18,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
6/5/2022,Buenos Aires,Mujer,44,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Corrientes,Mujer,33,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Chaco,Mujer,26,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Neuquén,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Santa Fe,Mujer,24,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,16,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,6,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Padre o tutor,Varon
6/6/2022,Buenos Aires,Mujer,36,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Varon,42,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Superior jerarquico,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,50,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,36,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,26,Paraguaya,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,86,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,51,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,42,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,Si,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,55,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
6/6/2022,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,45,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/6/2022,Buenos Aires,Mujer,65,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,17,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/6/2022,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Entre Ríos,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Mendoza,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Catamarca,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Santiago Del Estero,Mujer,48,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Santa Fe,Mujer,34,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,San Juan,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Tucumán,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Entre Ríos,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Santa Fe,Mujer,18,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Chaco,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Mendoza,Mujer,25,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Pareja,Varon
6/7/2022,Formosa,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Salta,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Chaco,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,58,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,24,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,25,Brasileña,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,53,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,68,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,57,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,59,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
6/7/2022,Buenos Aires,Mujer,37,Argentina,No,No,No,No,No,No,No,No,No,No,No,No,Otro,Varon
6/7/2022,Buenos Aires,Mujer,51,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,45,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,45,Paraguaya,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/7/2022,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/7/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Santa Fe,Mujer,44,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Entre Ríos,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Salta,Mujer,23,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Salta,Mujer,48,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Cordoba,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Tucumán,Mujer,38,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,San Luis,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Mendoza,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Tucumán,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Formosa,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Mendoza,Mujer,30,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Buenos Aires,Mujer,40,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Buenos Aires,Mujer,42,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Mujer
6/8/2022,Buenos Aires,Mujer,65,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,39,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,36,Venezolana,No,Si,No,Si,Si,No,No,Si,No,No,No,No,Ex pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Varon,15,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,Pareja,Mujer
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,64,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,20,Colombiana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Buenos Aires,Mujer,50,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer Trans,68,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
6/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,27,Paraguaya,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/8/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/8/2022,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Entre Ríos,Mujer,25,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Santa Cruz,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Mendoza,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Santa Fe,Mujer,58,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Cordoba,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,San Luis,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,San Luis,Mujer,27,Argentina,Si,Si,Si,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
6/9/2022,San Juan,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Tucumán,Mujer,58,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Salta,Mujer,34,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Buenos Aires,Mujer,18,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
6/9/2022,Santa Fe,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Santa Fe,Mujer,20,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
6/9/2022,Santa Fe,Mujer,17,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
6/9/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Mendoza,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Santiago Del Estero,Mujer,70,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Buenos Aires,Mujer,18,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Buenos Aires,Mujer,73,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
6/9/2022,Buenos Aires,Mujer,17,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
6/9/2022,Santiago Del Estero,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Tucumán,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
6/9/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
